Index,PedestrianSpeed,FinalHostSpeed,PedestrianEgoDistanceStartWalk,Min distance,Velocity at min distance
493,0.821739,32.715481,48.706003,0.328462,-2.758951
494,1.045004,76.702596,48.706003,0.271155,-2.374832
495,1.070471,76.764499,15.913608,0.271155,-2.374832
496,0.535358,25.531090,15.803011,0.359468,-4.380607
497,0.527446,19.099659,47.002825,0.397120,-5.709445
498,1.045004,75.016675,16.136459,0.274056,-2.375092
499,0.795226,20.234455,43.057655,0.290932,-2.372892
500,0.551775,19.080164,49.520474,0.349462,-5.960930
501,0.821739,32.690494,48.706003,0.349462,-5.960930
502,0.532862,25.559299,8.979782,0.349462,-5.960930
503,0.815778,25.559299,7.800799,0.212202,-2.724081
504,0.532862,38.714440,45.358178,0.349462,-5.960930
505,1.070471,25.559299,15.803011,0.316992,-3.983007
506,0.814375,25.521336,47.882324,0.260304,-3.660963
507,0.551775,19.080164,52.509643,0.368219,-4.383492
508,0.553390,25.559299,7.800799,0.358872,-4.381985
509,0.534954,19.099659,47.002825,0.375248,-5.960930
510,1.045004,76.757299,48.706003,0.271155,-2.374832
511,0.795226,21.643378,43.057655,0.272843,-2.514012
512,1.067243,32.690494,48.391060,0.271155,-2.374832
513,0.821739,32.715481,48.706003,0.328462,-2.758951
514,1.045004,76.702596,48.706003,0.271155,-2.374832
515,1.070471,76.764499,15.913608,0.271155,-2.374832
516,0.535358,25.531090,15.803011,0.359468,-4.380607
517,0.527446,19.099659,47.002825,0.397120,-5.709445
518,1.045004,75.016675,16.136459,0.274056,-2.375092
519,0.533628,25.969765,7.800799,0.390423,-3.833180
520,0.551775,19.080164,49.520474,0.349462,-5.960930
521,0.821739,32.690494,48.706003,0.349462,-5.960930
522,0.532862,25.559299,8.979782,0.349462,-5.960930
523,0.532862,38.714440,45.358178,0.349462,-5.960930
524,1.070471,25.559299,15.803011,0.316992,-3.983007
525,0.814375,25.521336,47.882324,0.260304,-3.660963
526,1.045004,75.016675,7.725960,0.179118,-2.768075
527,0.551775,19.080164,52.509643,0.368219,-4.383492
528,0.553390,25.559299,7.800799,0.358872,-4.381985
529,0.534954,19.099659,47.002825,0.375248,-5.960930
530,0.815778,25.559299,7.800799,0.212202,-2.724081
531,0.821739,32.715481,48.706003,0.328462,-2.758951
532,0.535358,25.531090,15.803011,0.359468,-4.380607
533,0.527446,19.099659,47.002825,0.397120,-5.709445
534,1.045004,76.757299,48.706003,0.271155,-2.374832
535,0.795226,21.643378,43.057655,0.272843,-2.514012
536,1.067243,32.690494,48.391060,0.271155,-2.374832
537,1.045004,76.702596,48.706003,0.271155,-2.374832
538,1.070471,76.764499,15.913608,0.271155,-2.374832
539,1.045004,75.016675,16.136459,0.274056,-2.375092
540,0.551775,19.080164,49.520474,0.349462,-5.960930
541,0.821739,32.690494,48.706003,0.349462,-5.960930
542,0.532862,25.559299,8.979782,0.349462,-5.960930
543,0.532862,38.714440,45.358178,0.349462,-5.960930
544,1.070471,25.559299,15.803011,0.316992,-3.983007
545,0.814375,25.521336,47.882324,0.260304,-3.660963
546,1.045004,75.016675,7.725960,0.179118,-2.768075
547,0.551775,19.080164,52.509643,0.368219,-4.383492
548,0.553390,25.559299,7.800799,0.358872,-4.381985
549,0.534954,19.099659,47.002825,0.375248,-5.960930
550,0.815778,25.559299,7.800799,0.212202,-2.724081
551,0.821739,32.715481,48.706003,0.328462,-2.758951
552,0.535358,25.531090,15.803011,0.359468,-4.380607
553,0.527446,19.099659,47.002825,0.397120,-5.709445
554,1.045004,76.757299,48.706003,0.271155,-2.374832
555,0.795226,21.643378,43.057655,0.272843,-2.514012
556,1.067243,32.690494,48.391060,0.271155,-2.374832
557,1.045004,76.702596,48.706003,0.271155,-2.374832
558,1.070471,76.764499,15.913608,0.271155,-2.374832
559,1.045004,75.016675,16.136459,0.274056,-2.375092
560,0.814375,25.521336,47.882324,0.260304,-3.660963
561,1.045004,75.016675,7.725960,0.179118,-2.768075
562,0.821739,33.783824,48.706003,0.272687,-5.960930
563,0.815778,25.559299,7.800799,0.212202,-2.724081
564,0.551775,19.080164,49.520474,0.349462,-5.960930
565,0.821739,32.690494,48.706003,0.349462,-5.960930
566,0.532862,25.559299,8.979782,0.349462,-5.960930
567,0.532862,38.714440,45.358178,0.349462,-5.960930
568,1.070471,25.559299,15.803011,0.316992,-3.983007
569,1.045004,76.757299,48.706003,0.271155,-2.374832
570,0.795226,21.643378,43.057655,0.272843,-2.514012
571,1.067243,32.690494,48.391060,0.271155,-2.374832
572,1.045004,76.702596,48.706003,0.271155,-2.374832
573,1.070471,76.764499,15.913608,0.271155,-2.374832
574,0.551775,19.080164,52.509643,0.368219,-4.383492
575,0.553390,25.559299,7.800799,0.358872,-4.381985
576,0.534954,19.099659,47.002825,0.375248,-5.960930
577,0.821739,32.715481,48.706003,0.328462,-2.758951
578,0.527446,19.099659,47.002825,0.397120,-5.709445
579,1.045004,75.016675,16.136459,0.274056,-2.375092
580,0.814375,25.521336,47.882324,0.260304,-3.660963
581,1.045004,75.016675,7.725960,0.179118,-2.768075
582,0.821739,33.783824,48.706003,0.272687,-5.960930
583,0.815778,25.559299,7.800799,0.212202,-2.724081
584,0.551775,19.080164,49.520474,0.349462,-5.960930
585,0.821739,32.690494,48.706003,0.349462,-5.960930
586,0.532862,25.559299,8.979782,0.349462,-5.960930
587,0.532862,38.714440,45.358178,0.349462,-5.960930
588,1.070471,25.559299,15.803011,0.316992,-3.983007
589,1.045004,76.757299,48.706003,0.271155,-2.374832
590,0.795226,21.643378,43.057655,0.272843,-2.514012
591,1.067243,32.690494,48.391060,0.271155,-2.374832
592,1.045004,76.702596,48.706003,0.271155,-2.374832
593,1.070471,76.764499,15.913608,0.271155,-2.374832
594,0.551775,19.080164,52.509643,0.368219,-4.383492
595,0.553390,25.559299,7.800799,0.358872,-4.381985
596,0.534954,19.099659,47.002825,0.375248,-5.960930
597,0.821739,32.715481,48.706003,0.328462,-2.758951
598,1.045004,75.016675,16.136459,0.274056,-2.375092
599,0.527446,19.099659,47.002825,0.397120,-5.709445
600,0.814375,25.521336,47.882324,0.260304,-3.660963
601,1.045004,75.016675,7.725960,0.179118,-2.768075
602,0.821739,33.783824,48.706003,0.272687,-5.960930
603,0.815778,25.559299,7.800799,0.212202,-2.724081
604,0.815778,25.514683,7.726625,0.275257,-5.960930
605,1.045004,76.757299,48.706003,0.271155,-2.374832
606,0.795226,21.643378,43.057655,0.272843,-2.514012
607,1.067243,32.690494,48.391060,0.271155,-2.374832
608,1.045004,76.702596,48.706003,0.271155,-2.374832
609,1.070471,76.764499,15.913608,0.271155,-2.374832
610,0.551775,19.080164,49.520474,0.349462,-5.960930
611,0.821739,32.690494,48.706003,0.349462,-5.960930
612,0.532862,25.559299,8.979782,0.349462,-5.960930
613,0.532862,38.714440,45.358178,0.349462,-5.960930
614,1.070471,25.559299,15.803011,0.316992,-3.983007
615,0.549380,19.266617,47.002825,0.343303,-4.404085
616,1.045004,75.016675,16.136459,0.274056,-2.375092
617,0.534954,19.099659,47.002825,0.375248,-5.960930
618,0.821739,32.715481,48.706003,0.328462,-2.758951
619,0.553390,25.559299,7.800799,0.358872,-4.381985
620,0.814375,25.521336,47.882324,0.260304,-3.660963
621,1.045004,75.016675,7.725960,0.179118,-2.768075
622,0.821739,33.783824,48.706003,0.272687,-5.960930
623,0.815778,25.559299,7.800799,0.212202,-2.724081
624,0.815778,25.514683,7.726625,0.275257,-5.960930
625,1.045004,76.757299,48.706003,0.271155,-2.374832
626,0.795226,21.643378,43.057655,0.272843,-2.514012
627,1.067243,32.690494,48.391060,0.271155,-2.374832
628,1.045004,76.702596,48.706003,0.271155,-2.374832
629,1.070471,76.764499,15.913608,0.271155,-2.374832
630,0.551775,19.080164,49.520474,0.349462,-5.960930
631,0.821739,32.690494,48.706003,0.349462,-5.960930
632,0.532862,25.559299,8.979782,0.349462,-5.960930
633,0.532862,38.714440,45.358178,0.349462,-5.960930
634,1.070471,25.559299,15.803011,0.316992,-3.983007
635,0.549380,19.266617,47.002825,0.343303,-4.404085
636,1.045004,75.016675,16.136459,0.274056,-2.375092
637,0.534954,19.099659,47.002825,0.375248,-5.960930
638,0.821739,32.715481,48.706003,0.328462,-2.758951
639,0.553390,25.559299,7.800799,0.358872,-4.381985
640,0.814375,25.521336,47.882324,0.260304,-3.660963
641,1.045004,75.016675,7.725960,0.179118,-2.768075
642,0.821739,33.783824,48.706003,0.272687,-5.960930
643,0.815778,25.559299,7.800799,0.212202,-2.724081
644,0.815778,25.514683,7.726625,0.275257,-5.960930
645,1.045004,76.757299,48.706003,0.271155,-2.374832
646,0.795226,21.643378,43.057655,0.272843,-2.514012
647,1.067243,32.690494,48.391060,0.271155,-2.374832
648,1.045004,76.702596,48.706003,0.271155,-2.374832
649,1.070471,76.764499,15.913608,0.271155,-2.374832
650,0.551775,19.080164,49.520474,0.349462,-5.960930
651,0.821739,32.690494,48.706003,0.349462,-5.960930
652,0.532862,25.559299,8.979782,0.349462,-5.960930
653,0.532862,38.714440,45.358178,0.349462,-5.960930
654,1.070471,25.559299,15.803011,0.316992,-3.983007
655,0.549380,19.266617,47.002825,0.343303,-4.404085
656,1.045004,75.016675,16.136459,0.274056,-2.375092
657,0.534954,19.099659,47.002825,0.375248,-5.960930
658,0.821739,32.715481,48.706003,0.328462,-2.758951
659,0.553390,25.559299,7.800799,0.358872,-4.381985
660,0.814375,25.521336,47.882324,0.260304,-3.660963
661,1.045004,75.016675,7.725960,0.179118,-2.768075
662,0.821739,33.783824,48.706003,0.272687,-5.960930
663,0.815778,25.559299,7.800799,0.212202,-2.724081
664,0.815778,25.514683,7.726625,0.275257,-5.960930
665,1.045004,76.757299,48.706003,0.271155,-2.374832
666,0.795226,21.643378,43.057655,0.272843,-2.514012
667,1.067243,32.690494,48.391060,0.271155,-2.374832
668,1.045004,76.702596,48.706003,0.271155,-2.374832
669,1.070471,76.764499,15.913608,0.271155,-2.374832
670,0.551775,19.080164,49.520474,0.349462,-5.960930
671,0.821739,32.690494,48.706003,0.349462,-5.960930
672,0.532862,25.559299,8.979782,0.349462,-5.960930
673,0.532862,38.714440,45.358178,0.349462,-5.960930
674,1.070471,25.559299,15.803011,0.316992,-3.983007
675,0.549380,19.266617,47.002825,0.343303,-4.404085
676,1.045004,75.016675,16.136459,0.274056,-2.375092
677,0.534954,19.099659,47.002825,0.375248,-5.960930
678,0.821739,32.715481,48.706003,0.328462,-2.758951
679,0.553390,25.559299,7.800799,0.358872,-4.381985
680,0.814375,25.521336,47.882324,0.260304,-3.660963
681,1.045004,75.016675,7.725960,0.179118,-2.768075
682,0.821739,33.783824,48.706003,0.272687,-5.960930
683,0.815778,25.559299,7.800799,0.212202,-2.724081
684,0.815778,25.514683,7.726625,0.275257,-5.960930
685,1.045004,76.757299,48.706003,0.271155,-2.374832
686,0.795226,21.643378,43.057655,0.272843,-2.514012
687,1.067243,32.690494,48.391060,0.271155,-2.374832
688,1.045004,76.702596,48.706003,0.271155,-2.374832
689,1.070471,76.764499,15.913608,0.271155,-2.374832
690,0.551775,19.080164,49.520474,0.349462,-5.960930
691,0.821739,32.690494,48.706003,0.349462,-5.960930
692,0.532862,25.559299,8.979782,0.349462,-5.960930
693,0.532862,38.714440,45.358178,0.349462,-5.960930
694,1.070471,25.559299,15.803011,0.316992,-3.983007
695,0.549380,19.266617,47.002825,0.343303,-4.404085
696,1.045004,75.016675,16.136459,0.274056,-2.375092
697,0.534954,19.099659,47.002825,0.375248,-5.960930
698,0.821739,32.715481,48.706003,0.328462,-2.758951
699,0.553390,25.559299,7.800799,0.358872,-4.381985
700,0.814375,25.521336,47.882324,0.260304,-3.660963
701,1.045004,75.016675,7.725960,0.179118,-2.768075
702,0.821739,33.783824,48.706003,0.272687,-5.960930
703,0.815778,25.559299,7.800799,0.212202,-2.724081
704,0.815778,25.514683,7.726625,0.275257,-5.960930
705,1.045004,76.757299,48.706003,0.271155,-2.374832
706,0.795226,21.643378,43.057655,0.272843,-2.514012
707,1.067243,32.690494,48.391060,0.271155,-2.374832
708,1.045004,76.702596,48.706003,0.271155,-2.374832
709,1.070471,76.764499,15.913608,0.271155,-2.374832
710,0.551775,19.080164,49.520474,0.349462,-5.960930
711,0.821739,32.690494,48.706003,0.349462,-5.960930
712,0.532862,25.559299,8.979782,0.349462,-5.960930
713,0.532862,38.714440,45.358178,0.349462,-5.960930
714,1.070471,25.559299,15.803011,0.316992,-3.983007
715,0.549380,19.266617,47.002825,0.343303,-4.404085
716,1.045004,75.016675,16.136459,0.274056,-2.375092
717,0.534954,19.099659,47.002825,0.375248,-5.960930
718,0.821739,32.715481,48.706003,0.328462,-2.758951
719,0.553390,25.559299,7.800799,0.358872,-4.381985
720,0.814375,25.521336,47.882324,0.260304,-3.660963
721,1.045004,75.016675,7.725960,0.179118,-2.768075
722,0.821739,33.783824,48.706003,0.272687,-5.960930
723,0.815778,25.559299,7.800799,0.212202,-2.724081
724,0.815778,25.514683,7.726625,0.275257,-5.960930
725,1.045004,76.757299,48.706003,0.271155,-2.374832
726,0.795226,21.643378,43.057655,0.272843,-2.514012
727,1.067243,32.690494,48.391060,0.271155,-2.374832
728,1.045004,76.702596,48.706003,0.271155,-2.374832
729,1.070471,76.764499,15.913608,0.271155,-2.374832
730,0.814375,32.814031,48.388725,0.271155,-2.374832
731,0.551775,19.080164,49.520474,0.349462,-5.960930
732,0.821739,32.690494,48.706003,0.349462,-5.960930
733,0.532862,25.559299,8.979782,0.349462,-5.960930
734,0.532862,38.714440,45.358178,0.349462,-5.960930
735,1.070471,25.559299,15.803011,0.316992,-3.983007
736,0.549380,19.266617,47.002825,0.343303,-4.404085
737,0.534954,19.099659,47.002825,0.375248,-5.960930
738,1.045004,75.016675,16.136459,0.274056,-2.375092
739,0.821739,32.715481,48.706003,0.328462,-2.758951
740,0.814375,25.521336,47.882324,0.260304,-3.660963
741,1.045004,75.016675,7.725960,0.179118,-2.768075
742,0.821739,33.783824,48.706003,0.272687,-5.960930
743,0.815778,25.559299,7.800799,0.212202,-2.724081
744,0.815778,25.514683,7.726625,0.275257,-5.960930
745,1.045004,76.757299,48.706003,0.271155,-2.374832
746,0.795226,21.643378,43.057655,0.272843,-2.514012
747,1.067243,32.690494,48.391060,0.271155,-2.374832
748,1.045004,76.702596,48.706003,0.271155,-2.374832
749,1.070471,76.764499,15.913608,0.271155,-2.374832
750,0.814375,32.814031,48.388725,0.271155,-2.374832
751,0.821739,32.715481,48.695380,0.271155,-2.374832
752,0.551775,19.080164,49.520474,0.349462,-5.960930
753,0.821739,32.690494,48.706003,0.349462,-5.960930
754,0.532862,25.559299,8.979782,0.349462,-5.960930
755,0.532862,38.714440,45.358178,0.349462,-5.960930
756,1.070471,25.559299,15.803011,0.316992,-3.983007
757,0.549380,19.266617,47.002825,0.343303,-4.404085
758,0.534954,19.099659,47.002825,0.375248,-5.960930
759,1.045004,75.016675,16.136459,0.274056,-2.375092
760,0.814375,25.521336,47.882324,0.260304,-3.660963
761,1.045004,75.016675,7.725960,0.179118,-2.768075
762,0.821739,33.783824,48.706003,0.272687,-5.960930
763,0.815778,25.559299,7.800799,0.212202,-2.724081
764,0.815778,25.514683,7.726625,0.275257,-5.960930
765,1.045004,76.757299,48.706003,0.271155,-2.374832
766,0.795226,21.643378,43.057655,0.272843,-2.514012
767,1.067243,32.690494,48.391060,0.271155,-2.374832
768,1.045004,76.702596,48.706003,0.271155,-2.374832
769,1.070471,76.764499,15.913608,0.271155,-2.374832
770,0.814375,32.814031,48.388725,0.271155,-2.374832
771,0.821739,32.715481,48.695380,0.271155,-2.374832
772,0.551775,19.080164,49.520474,0.349462,-5.960930
773,0.821739,32.690494,48.706003,0.349462,-5.960930
774,0.532862,25.559299,8.979782,0.349462,-5.960930
775,0.532862,38.714440,45.358178,0.349462,-5.960930
776,1.070471,25.559299,15.803011,0.316992,-3.983007
777,0.549380,19.266617,47.002825,0.343303,-4.404085
778,0.534954,19.099659,47.002825,0.375248,-5.960930
779,1.045004,75.016675,16.136459,0.274056,-2.375092
780,0.814375,25.521336,47.882324,0.260304,-3.660963
781,1.045004,75.016675,7.725960,0.179118,-2.768075
782,0.821739,33.783824,48.706003,0.272687,-5.960930
783,0.539994,25.557469,7.744191,0.211426,-2.771265
784,0.815778,25.514683,7.726625,0.275257,-5.960930
785,0.815778,25.559299,7.800799,0.212202,-2.724081
786,0.551775,19.080164,49.520474,0.349462,-5.960930
787,0.821739,32.690494,48.706003,0.349462,-5.960930
788,0.532862,25.559299,8.979782,0.349462,-5.960930
789,0.532862,38.714440,45.358178,0.349462,-5.960930
790,1.070471,25.559299,15.803011,0.316992,-3.983007
791,0.549380,19.266617,47.002825,0.343303,-4.404085
792,0.795226,21.643378,43.057655,0.272843,-2.514012
793,1.044732,76.757299,48.706003,0.270759,-2.374872
794,1.045004,76.757299,48.706003,0.271155,-2.374832
795,0.534954,19.099659,47.002825,0.375248,-5.960930
796,0.808686,25.516514,8.962216,0.364750,-2.396622
797,1.045004,75.016675,16.136459,0.274056,-2.375092
798,0.821739,32.715481,48.695380,0.271155,-2.374832
799,0.814375,32.814031,48.388725,0.271155,-2.374832
800,0.814375,25.521336,47.882324,0.260304,-3.660963
801,1.045004,75.016675,7.725960,0.179118,-2.768075
802,0.821739,33.783824,48.706003,0.272687,-5.960930
803,0.539994,25.557469,7.744191,0.211426,-2.771265
804,0.815778,25.514683,7.726625,0.275257,-5.960930
805,0.815778,25.559299,7.800799,0.212202,-2.724081
806,0.551775,19.080164,49.520474,0.349462,-5.960930
807,0.821739,32.690494,48.706003,0.349462,-5.960930
808,0.532862,25.559299,8.979782,0.349462,-5.960930
809,0.532862,38.714440,45.358178,0.349462,-5.960930
810,1.070471,25.559299,15.803011,0.316992,-3.983007
811,0.549380,19.266617,47.002825,0.343303,-4.404085
812,0.795226,21.643378,43.057655,0.272843,-2.514012
813,1.044732,76.757299,48.706003,0.270759,-2.374872
814,1.045004,76.757299,48.706003,0.271155,-2.374832
815,0.534954,19.099659,47.002825,0.375248,-5.960930
816,0.808686,25.516514,8.962216,0.364750,-2.396622
817,1.045004,75.016675,16.136459,0.274056,-2.375092
818,0.554151,19.266617,47.040567,0.362870,-2.396455
819,0.814375,32.814031,48.388725,0.271155,-2.374832
820,0.814375,25.521336,47.882324,0.260304,-3.660963
821,1.045004,75.016675,7.725960,0.179118,-2.768075
822,0.821739,33.783824,48.706003,0.272687,-5.960930
823,0.539994,25.557469,7.744191,0.211426,-2.771265
824,0.815778,25.514683,7.726625,0.275257,-5.960930
825,0.815778,25.559299,7.800799,0.212202,-2.724081
826,0.551775,19.080164,49.520474,0.349462,-5.960930
827,0.821739,32.690494,48.706003,0.349462,-5.960930
828,0.532862,25.559299,8.979782,0.349462,-5.960930
829,0.532862,38.714440,45.358178,0.349462,-5.960930
830,1.070471,25.559299,15.803011,0.316992,-3.983007
831,0.549380,19.266617,47.002825,0.343303,-4.404085
832,0.795226,21.643378,43.057655,0.272843,-2.514012
833,1.044732,76.757299,48.706003,0.270759,-2.374872
834,0.534954,19.099659,47.002825,0.375248,-5.960930
835,1.045004,76.757299,48.706003,0.271155,-2.374832
836,0.808686,25.516514,8.962216,0.364750,-2.396622
837,1.045004,75.016675,16.136459,0.274056,-2.375092
838,0.554151,19.266617,47.040567,0.362870,-2.396455
839,0.815778,18.791325,7.800799,0.271155,-2.374832
840,0.814375,25.521336,47.882324,0.260304,-3.660963
841,1.045004,75.016675,7.725960,0.179118,-2.768075
842,0.821739,33.783824,48.706003,0.272687,-5.960930
843,0.539994,25.557469,7.744191,0.211426,-2.771265
844,0.815778,25.514683,7.726625,0.275257,-5.960930
845,0.815778,25.559299,7.800799,0.212202,-2.724081
846,0.551775,19.080164,49.520474,0.349462,-5.960930
847,0.821739,32.690494,48.706003,0.349462,-5.960930
848,0.532862,25.559299,8.979782,0.349462,-5.960930
849,0.532862,38.714440,45.358178,0.349462,-5.960930
850,1.070471,25.559299,15.803011,0.316992,-3.983007
851,0.549380,19.266617,47.002825,0.343303,-4.404085
852,0.795226,21.643378,43.057655,0.272843,-2.514012
853,1.044732,76.757299,48.706003,0.270759,-2.374872
854,0.534954,19.099659,47.002825,0.375248,-5.960930
855,1.045004,76.757299,48.706003,0.271155,-2.374832
856,0.808686,25.516514,8.962216,0.364750,-2.396622
857,1.045004,75.016675,16.136459,0.274056,-2.375092
858,0.554151,19.266617,47.040567,0.362870,-2.396455
859,0.814375,25.521336,49.549421,0.363862,-2.396543
860,0.814375,25.521336,47.882324,0.260304,-3.660963
861,0.821739,33.783824,48.706003,0.272687,-5.960930
862,0.555306,25.559299,8.020245,0.104902,-2.775732
863,0.815778,25.514683,7.726625,0.275257,-5.960930
864,1.045004,75.016675,7.725960,0.179118,-2.768075
865,0.539994,25.557469,7.744191,0.211426,-2.771265
866,0.551775,19.080164,49.520474,0.349462,-5.960930
867,0.821739,32.690494,48.706003,0.349462,-5.960930
868,0.532862,25.559299,8.979782,0.349462,-5.960930
869,0.532862,38.714440,45.358178,0.349462,-5.960930
870,1.070471,25.559299,15.803011,0.316992,-3.983007
871,0.549380,19.266617,47.002825,0.343303,-4.404085
872,0.815778,25.559299,7.800799,0.212202,-2.724081
873,0.815778,11.205069,8.981032,0.353000,-5.960930
874,0.795226,21.643378,43.057655,0.272843,-2.514012
875,1.044732,76.757299,48.706003,0.270759,-2.374872
876,0.918747,25.515157,49.682264,0.270759,-2.374872
877,0.534954,19.099659,47.002825,0.375248,-5.960930
878,1.045004,76.757299,48.706003,0.271155,-2.374832
879,0.808686,25.516514,8.962216,0.364750,-2.396622
880,0.814375,25.521336,47.882324,0.260304,-3.660963
881,0.821739,33.783824,48.706003,0.272687,-5.960930
882,0.555306,25.559299,8.020245,0.104902,-2.775732
883,0.815778,25.514683,7.726625,0.275257,-5.960930
884,1.045004,75.016675,7.725960,0.179118,-2.768075
885,0.539994,25.557469,7.744191,0.211426,-2.771265
886,0.551775,19.080164,49.520474,0.349462,-5.960930
887,0.821739,32.690494,48.706003,0.349462,-5.960930
888,0.532862,25.559299,8.979782,0.349462,-5.960930
889,0.532862,38.714440,45.358178,0.349462,-5.960930
890,1.070471,25.559299,15.803011,0.316992,-3.983007
891,0.549380,19.266617,47.002825,0.343303,-4.404085
892,0.815778,25.559299,7.800799,0.212202,-2.724081
893,0.815778,11.205069,8.981032,0.353000,-5.960930
894,0.795226,21.643378,43.057655,0.272843,-2.514012
895,1.044732,76.757299,48.706003,0.270759,-2.374872
896,0.918747,25.515157,49.682264,0.270759,-2.374872
897,1.045004,76.757299,48.706003,0.271155,-2.374832
898,0.534954,19.099659,47.002825,0.375248,-5.960930
899,0.808686,25.516514,8.962216,0.364750,-2.396622
900,0.814375,25.521336,47.882324,0.260304,-3.660963
901,0.821739,33.783824,48.706003,0.272687,-5.960930
902,0.555306,25.559299,8.020245,0.104902,-2.775732
903,0.815778,25.514683,7.726625,0.275257,-5.960930
904,1.045004,75.016675,7.725960,0.179118,-2.768075
905,0.539994,25.557469,7.744191,0.211426,-2.771265
906,0.551775,19.080164,49.520474,0.349462,-5.960930
907,0.821739,32.690494,48.706003,0.349462,-5.960930
908,0.532862,25.559299,8.979782,0.349462,-5.960930
909,0.532862,38.714440,45.358178,0.349462,-5.960930
910,1.070471,25.559299,15.803011,0.316992,-3.983007
911,0.549380,19.266617,47.002825,0.343303,-4.404085
912,0.815778,25.559299,7.800799,0.212202,-2.724081
913,0.815778,11.205069,8.981032,0.353000,-5.960930
914,0.795226,21.643378,43.057655,0.272843,-2.514012
915,1.044732,76.757299,48.706003,0.270759,-2.374872
916,0.918747,25.515157,49.682264,0.270759,-2.374872
917,0.894426,75.016675,7.725960,0.270759,-2.374872
918,0.534954,19.099659,47.002825,0.375248,-5.960930
919,1.045004,76.757299,48.706003,0.271155,-2.374832
920,0.814375,25.521336,47.882324,0.260304,-3.660963
921,0.821739,33.783824,48.706003,0.272687,-5.960930
922,0.555306,25.559299,8.020245,0.104902,-2.775732
923,0.815778,25.514683,7.726625,0.275257,-5.960930
924,1.045004,75.016675,7.725960,0.179118,-2.768075
925,0.539994,25.557469,7.744191,0.211426,-2.771265
926,0.810100,25.629117,8.159092,0.292088,-5.960930
927,0.815778,25.559299,7.800799,0.212202,-2.724081
928,0.551775,19.080164,49.520474,0.349462,-5.960930
929,0.821739,32.690494,48.706003,0.349462,-5.960930
930,0.532862,25.559299,8.979782,0.349462,-5.960930
931,0.532862,38.714440,45.358178,0.349462,-5.960930
932,1.070471,25.559299,15.803011,0.316992,-3.983007
933,0.549380,19.266617,47.002825,0.343303,-4.404085
934,0.795226,21.643378,43.057655,0.272843,-2.514012
935,1.044732,76.757299,48.706003,0.270759,-2.374872
936,0.918747,25.515157,49.682264,0.270759,-2.374872
937,0.894426,75.016675,7.725960,0.270759,-2.374872
938,0.815778,11.205069,8.981032,0.353000,-5.960930
939,1.045004,76.757299,48.706003,0.271155,-2.374832
940,0.814375,25.521336,47.882324,0.260304,-3.660963
941,0.821739,33.783824,48.706003,0.272687,-5.960930
942,0.555306,25.559299,8.020245,0.104902,-2.775732
943,0.815778,25.514683,7.726625,0.275257,-5.960930
944,1.045004,75.016675,7.725960,0.179118,-2.768075
945,0.539994,25.557469,7.744191,0.211426,-2.771265
946,0.810100,25.629117,8.159092,0.292088,-5.960930
947,0.815778,25.559299,7.800799,0.212202,-2.724081
948,0.551775,19.080164,49.520474,0.349462,-5.960930
949,0.821739,32.690494,48.706003,0.349462,-5.960930
950,0.532862,25.559299,8.979782,0.349462,-5.960930
951,0.532862,38.714440,45.358178,0.349462,-5.960930
952,1.070471,25.559299,15.803011,0.316992,-3.983007
953,0.549380,19.266617,47.002825,0.343303,-4.404085
954,0.795226,21.643378,43.057655,0.272843,-2.514012
955,1.044732,76.757299,48.706003,0.270759,-2.374872
956,0.918747,25.515157,49.682264,0.270759,-2.374872
957,0.894426,75.016675,7.725960,0.270759,-2.374872
958,0.822388,19.080164,49.548784,0.270759,-2.374872
959,1.045004,76.757299,48.706003,0.271155,-2.374832
960,0.814375,25.521336,47.882324,0.260304,-3.660963
961,0.821739,33.783824,48.706003,0.272687,-5.960930
962,0.555306,25.559299,8.020245,0.104902,-2.775732
963,0.815778,25.514683,7.726625,0.275257,-5.960930
964,1.045004,75.016675,7.725960,0.179118,-2.768075
965,0.539994,25.557469,7.744191,0.211426,-2.771265
966,0.810100,25.629117,8.159092,0.292088,-5.960930
967,0.815778,25.559299,7.800799,0.212202,-2.724081
968,0.551775,19.080164,49.520474,0.349462,-5.960930
969,0.821739,32.690494,48.706003,0.349462,-5.960930
970,0.532862,25.559299,8.979782,0.349462,-5.960930
971,0.532862,38.714440,45.358178,0.349462,-5.960930
972,1.070471,25.559299,15.803011,0.316992,-3.983007
973,0.549380,19.266617,47.002825,0.343303,-4.404085
974,0.795226,21.643378,43.057655,0.272843,-2.514012
975,1.044732,76.757299,48.706003,0.270759,-2.374872
976,0.918747,25.515157,49.682264,0.270759,-2.374872
977,0.894426,75.016675,7.725960,0.270759,-2.374872
978,0.822388,19.080164,49.548784,0.270759,-2.374872
979,1.045004,76.757299,48.706003,0.271155,-2.374832
980,0.814375,25.521336,47.882324,0.260304,-3.660963
981,0.821739,33.783824,48.706003,0.272687,-5.960930
982,0.555306,25.559299,8.020245,0.104902,-2.775732
983,0.815778,25.514683,7.726625,0.275257,-5.960930
984,1.045004,75.016675,7.725960,0.179118,-2.768075
985,0.539994,25.557469,7.744191,0.211426,-2.771265
986,0.810100,25.629117,8.159092,0.292088,-5.960930
987,0.815778,25.559299,7.800799,0.212202,-2.724081
988,1.070471,25.559299,15.803011,0.316992,-3.983007
989,0.533346,19.080164,49.520474,0.320089,-5.960930
990,0.795226,21.643378,43.057655,0.272843,-2.514012
